"TT","MaxValue","log_MaxValue","TT_numeric"
"TT_3214",0.321411608576506,-1.13503270754908,3214
"TT_3215",0.178816390337677,-1.72139575188879,3215
"TT_3216",0.338629775045613,-1.08284787739727,3216
"TT_3217",0.208046172532039,-1.56999524058836,3217
"TT_3218",0.131150322688112,-2.03141111222156,3218
"TT_3219",0.123613361041797,-2.09059664075716,3219
"TT_3220",0.11968923519966,-2.12285660196054,3220
"TT_3221",0.116664899304824,-2.14844956209732,3221
"TT_3222",0.114245251358676,-2.16940781367182,3222
"TT_3223",0.349438191258621,-1.05142858199334,3223
"TT_3224",0.277838189764327,-1.28071638595652,3224
"TT_3225",0.779568618105233,-0.249014566000354,3225
"TT_3226",0.327623720554004,-1.11588952256098,3226
"TT_3227",0.367742099814241,-1.00037340222151,3227
"TT_3228",0.148681306734335,-1.90595014468711,3228
"TT_3229",0.117208327818625,-2.1438023478907,3229
"TT_3230",0.359826519981886,-1.02213325261698,3230
"TT_3231",0.135252697406913,-2.00061041759555,3231
"TT_3232",0.280417386479517,-1.27147611975428,3232
"TT_3233",0.535310350728791,-0.624908605455921,3233
"TT_3234",0.182901855474576,-1.69880557888787,3234
"TT_3235",0.121972706358294,-2.10395797765221,3235
"TT_3236",0.596259575928501,-0.517079176651106,3236
"TT_3237",0.521077452534534,-0.651856586983074,3237
"TT_3238",0.214494004753406,-1.53947349087224,3238
"TT_3239",0.158997131901092,-1.83886911528251,3239
"TT_3240",0.134912036889097,-2.00313229151258,3240
"TT_3241",0.121406502282879,-2.10861084097658,3241
"TT_3242",0.112753129286839,-2.18255454677749,3242
"TT_3243",0.106728126725329,-2.23747054973912,3243
"TT_3244",0.102286515991451,-2.27997742320227,3244
"TT_3245",0.098872382931574,-2.31392532169899,3245
"TT_3246",0.0972339032747729,-2.33063582920884,3246
"TT_3247",0.149053576045307,-1.90344946689289,3247
"TT_3248",0.1798922738201,-1.71539708602906,3248
"TT_3249",0.474918321819183,-0.744612443798169,3249
"TT_3250",0.308507733151823,-1.17600836900816,3250
"TT_3251",0.300520643428292,-1.20223883043365,3251
"TT_3252",0.150099856630923,-1.89645449550025,3252
"TT_3253",0.238458799453389,-1.43355873219961,3253
"TT_3254",0.122398215197853,-2.10047549072711,3254
"TT_3255",0.0990226303710209,-2.3124068653639,3255
"TT_3256",0.0954033695036893,-2.34964138140645,3256
"TT_3257",0.0949105028893349,-2.35482090626211,3257
"TT_3258",0.0947417051466647,-2.35660098347809,3258
"TT_3259",0.0945781987051898,-2.35832828714559,3259
"TT_3260",0.0944196864722531,-2.3600056844345,3260
"TT_3261",0.0942658941894543,-2.36163582825701,3261
"TT_3262",0.0941165682387482,-2.36322117733948,3262
"TT_3263",0.0939714736989574,-2.36476401405655,3263
"TT_3264",0.0938303926221527,-2.36626646028999,3264
"TT_3265",0.248656186317318,-1.39168411451167,3265
"TT_3266",0.249358223744716,-1.3888647668051,3266
"TT_3267",0.274120602993947,-1.29418711252249,3267
"TT_3268",0.132068576775652,-2.02443397027243,3268
"TT_3269",0.0954060622358394,-2.34961315709777,3269
"TT_3270",0.0930577678627971,-2.37453481885376,3270
"TT_3271",0.0929398194820991,-2.37580309763299,3271
"TT_3272",0.320780613790423,-1.13699783564365,3272
"TT_3273",0.457917169745304,-0.781066963308151,3273
"TT_3274",0.205461925884374,-1.5824945377133,3274
"TT_3275",0.144062663776239,-1.93750690895025,3275
"TT_3276",0.122905839871097,-2.09633674628033,3276
"TT_3277",0.111876981260159,-2.19035539295592,3277
"TT_3278",0.271715295793593,-1.30300046750729,3278
"TT_3279",0.118992088699696,-2.12869826959576,3279
"TT_3280",0.0970359741877397,-2.33267350131842,3280
"TT_3281",0.0944609142625,-2.3595691357287,3281
"TT_3282",0.0924288955389839,-2.38131562693854,3282
"TT_3283",0.0917078129311892,-2.38914770235469,3283
"TT_3284",0.0916178026796522,-2.39012967378808,3284
"TT_3285",0.0915294133177448,-2.39109490133237,3285
"TT_3286",0.166466025091749,-1.7929640438864,3286
"TT_3287",0.145432959624976,-1.92804005714368,3287
"TT_3288",0.091273416720408,-2.39389569784771,3288
"TT_3289",0.261120927541287,-1.34277165504785,3289
"TT_3290",0.458505670879321,-0.779782619032071,3290
"TT_3291",0.238939799659033,-1.43154364305062,3291
"TT_3292",0.228660413427302,-1.47551728682612,3292
"TT_3293",0.118430278598615,-2.13343085781871,3293
"TT_3294",0.0992642060341444,-2.30997023581223,3294
"TT_3295",0.0963011443168736,-2.34027507741508,3295
"TT_3296",0.0942294231005413,-2.36202279903053,3296
"TT_3297",0.0926945240479302,-2.37844587991425,3297
"TT_3298",0.893002892841586,-0.113165458646623,3298
"TT_3299",0.374273532624445,-0.982768378235193,3299
"TT_3300",0.198645521478157,-1.61623334176219,3300
"TT_3301",0.150699883222243,-1.89246494825216,3301
"TT_3302",0.457672109494656,-0.781602269393655,3302
"TT_3303",0.176322039081168,-1.73544318842266,3303
"TT_3304",0.134190496151498,-2.00849487549554,3304
"TT_3305",0.119630225526407,-2.12334974760168,3305
"TT_3306",0.530809922898581,-0.633351282466377,3306
"TT_3307",0.224535469723224,-1.49372158996681,3307
"TT_3308",0.19662228128724,-1.6264707445919,3308
"TT_3309",0.682156854699276,-0.382495655355155,3309
"TT_3310",1.30874847424876,0.269071317393914,3310
"TT_3311",0.377260939935157,-0.974818182589219,3311
"TT_3312",0.367615407718056,-1.00071797502084,3312
"TT_3313",0.467512518823882,-0.760329152379023,3313
"TT_3314",0.228622959690425,-1.47568109657369,3314
"TT_3315",0.398319271908242,-0.920501404556484,3315
"TT_3316",0.242276253746134,-1.41767665948632,3316
"TT_3317",0.249856349406781,-1.38686912863997,3317
"TT_3318",0.201430435883878,-1.60231118854698,3318
"TT_3319",0.448271767464901,-0.802355606683414,3319
"TT_3320",0.142265133269627,-1.95006282661044,3320
"TT_3321",0.121664017547959,-2.10649198788322,3321
"TT_3322",0.11584609089579,-2.15549277148021,3322
"TT_3323",0.111133760739232,-2.19702075145704,3323
"TT_3324",0.107226104687602,-2.23281554611324,3324
"TT_3325",0.321113840186786,-1.13595957639641,3325
"TT_3326",0.478732962972567,-0.736612325600772,3326
"TT_3327",0.172694606886209,-1.75623052253825,3327
"TT_3328",0.130336615206281,-2.03763482737105,3328
"TT_3329",0.112625612449471,-2.1836861251153,3329
"TT_3330",0.103812076164505,-2.26517297431889,3330
"TT_3331",0.10098521545061,-2.29278115453285,3331
"TT_3332",0.617847701048285,-0.481513290328582,3332
"TT_3333",0.706075332292392,-0.348033344217523,3333
"TT_3334",0.534578906660006,-0.626275932359506,3334
"TT_3335",0.222343368742862,-1.50353238597877,3335
"TT_3336",0.252126933465342,-1.37782261405956,3336
"TT_3337",0.250503463871881,-1.38428253072096,3337
"TT_3338",0.144477791289938,-1.93462947673694,3338
"TT_3339",0.307775376206971,-1.17838506010506,3339
"TT_3340",0.126184606145111,-2.07000931614789,3340
"TT_3341",0.0931552740761268,-2.37348756436261,3341
"TT_3342",0.3014287877081,-1.19922148405257,3342
"TT_3343",0.158152870111768,-1.84419318135994,3343
"TT_3344",0.122481014068814,-2.09979924820246,3344
"TT_3345",0.357639752860176,-1.02822907614485,3345
"TT_3346",0.131781234167374,-2.02661204817855,3346
"TT_3347",0.109876107929821,-2.20840183947977,3347
"TT_3348",0.236656476262935,-1.44114565658585,3348
"TT_3349",0.099420833684153,-2.30839359287347,3349
"TT_3350",0.239711755308837,-1.42831809698862,3350
"TT_3351",0.439185109717733,-0.822834292554318,3351
"TT_3352",0.564740365377041,-0.571389183758226,3352
"TT_3353",0.187145403683232,-1.67586940446718,3353
"TT_3354",0.135765295564787,-1.99682765200499,3354
"TT_3355",0.114017501417582,-2.17140332116396,3355
"TT_3356",0.164655048062044,-1.80390261127935,3356
"TT_3357",0.117515869447565,-2.14118189538938,3357
"TT_3358",0.0980473482865543,-2.32230477120774,3358
"TT_3359",0.0962016885727653,-2.34130836873308,3359
"TT_3360",0.0947136202459607,-2.35689746393702,3360
"TT_3361",0.219553988787354,-1.51615711412599,3361
"TT_3362",0.164944482983731,-1.80214632846447,3362
"TT_3363",0.106983257572871,-2.23508292804472,3363
"TT_3364",0.094554083295208,-2.35858329818715,3364
"TT_3365",0.0918152485797608,-2.38797688861651,3365
"TT_3366",0.0916287599775319,-2.39001008302759,3366
"TT_3367",0.29349965564087,-1.22587881299962,3367
"TT_3368",0.138725059101618,-1.97526129673589,3368
"TT_3369",0.115394990901387,-2.15939433225068,3369
"TT_3370",0.107265027401867,-2.23245261535417,3370
"TT_3371",0.103060413733569,-2.27243992159789,3371
"TT_3372",0.100464603849514,-2.29794981402252,3372
"TT_3373",0.0986866300147013,-2.31580580256231,3373
"TT_3374",0.200870618356034,-1.60509426795124,3374
"TT_3375",0.130990307309777,-2.03263194852008,3375
"TT_3376",0.161158522773623,-1.82536678491083,3376
"TT_3377",0.254336821716322,-1.36909582066828,3377
"TT_3378",0.110138590998383,-2.20601578805346,3378
"TT_3379",0.318387044071233,-1.14448751657085,3379
"TT_3380",0.205758858871079,-1.58105038387031,3380
"TT_3381",0.136183620534508,-1.99375115289134,3381
"TT_3382",0.11959294606616,-2.12366141858489,3382
"TT_3383",0.368606527594122,-0.998025524749335,3383
"TT_3384",0.233919149008334,-1.45277974038761,3384
"TT_3385",0.124929108651546,-2.08000883334697,3385
"TT_3386",0.102258183113103,-2.2802544568155,3386
"TT_3387",0.100633497292945,-2.29627010166142,3387
"TT_3388",0.0993515599737013,-2.30909060830888,3388
"TT_3389",0.237890358367638,-1.43594539058346,3389
"TT_3390",0.405306107297036,-0.903112676877551,3390
"TT_3391",0.164434779474825,-1.80524126475133,3391
"TT_3392",0.135630908199587,-1.99781799287431,3392
"TT_3393",0.123509570850814,-2.0914366291491,3393
"TT_3394",0.362894576535597,-1.0136429096651,3394
"TT_3395",0.253814843096448,-1.3711502419744,3395
"TT_3396",0.134760962692002,-2.00425271671743,3396
"TT_3397",0.26087993512828,-1.34369499616609,3397
"TT_3398",0.299187698877474,-1.20668414710442,3398
"TT_3399",0.267982457247698,-1.31683375864473,3399
"TT_3400",0.135995822107952,-1.99513111351242,3400
"TT_3401",0.119082443230019,-2.12793922549366,3401
"TT_3402",0.112355296251516,-2.18608914081644,3402
"TT_3403",0.10852608128405,-2.22076475439023,3403
"TT_3404",0.105960930298434,-2.24468483490339,3404
"TT_3405",0.265031315941744,-1.32790728661277,3405
"TT_3406",0.119976789262753,-2.12045697771908,3406
"TT_3407",0.255672952979425,-1.36385617866053,3407
"TT_3408",0.100408996643827,-2.29850346773282,3408
"TT_3409",0.0995533518880054,-2.30706157864193,3409
"TT_3410",0.0988085432023592,-2.31457120830709,3410
"TT_3411",0.212095777338114,-1.55071732643517,3411
"TT_3412",0.187576736518416,-1.67356725586474,3412
"TT_3413",0.244025738285915,-1.41048157447372,3413
"TT_3414",0.118889800025163,-2.12955826512872,3414
"TT_3415",0.281458916062167,-1.26776878854681,3415
"TT_3416",0.126852710144734,-2.06472862820856,3416
"TT_3417",0.103245819417011,-2.27064253786862,3417
"TT_3418",0.101660942304788,-2.28611209782684,3418
"TT_3419",0.100429376845226,-2.29830051646295,3419
"TT_3420",0.0994325735589756,-2.30827551720156,3420
"TT_3421",0.0986008973725588,-2.31667491627339,3421
"TT_3422",0.097890592087787,-2.32390483122584,3422
"TT_3423",0.381035460264585,-0.964862836625734,3423
"TT_3424",0.164328374154884,-1.8058885716194,3424
"TT_3425",0.128840072081978,-2.04918339505036,3425
"TT_3426",0.281168678535061,-1.26880051025985,3426
"TT_3427",0.145925204802933,-1.92466108441249,3427
"TT_3428",0.126076028283758,-2.07087015492524,3428
"TT_3429",0.117680521619734,-2.13978177017215,3429
"TT_3430",0.164882817235658,-1.8025202559638,3430
"TT_3431",0.140125833639808,-1.96521444834929,3431
"TT_3432",0.107017845225214,-2.23475968062037,3432
"TT_3433",0.387924456710659,-0.946944657514546,3433
"TT_3434",0.371320076252247,-0.990690849095887,3434
"TT_3435",0.310565413488688,-1.16936072833557,3435
"TT_3436",0.470933890608567,-0.753037554459165,3436
"TT_3437",0.469765386230718,-0.755521887141478,3437
"TT_3438",0.472698220307059,-0.749298106142311,3438
"TT_3439",0.328956869629285,-1.11182863216223,3439
"TT_3440",0.153611747367875,-1.87332698093343,3440
"TT_3441",0.117496042162102,-2.14135062969202,3441
"TT_3442",0.444431398224643,-0.810959570641719,3442
"TT_3443",0.23124283856914,-1.46428687141879,3443
"TT_3444",0.131459581837855,-2.02905583705961,3444
"TT_3445",0.106418947673144,-2.24037163829408,3445
"TT_3446",0.0955888951711781,-2.3476986249691,3446
"TT_3447",0.095247578356497,-2.3512756893773,3447
"TT_3448",0.094928354186082,-2.35463283837048,3448
"TT_3449",0.0946287756655407,-2.35779366666742,3449
"TT_3450",0.515750384827608,-0.662132380879608,3450
"TT_3451",0.156786773362767,-1.85286852817757,3451
"TT_3452",0.119927599016994,-2.12086705980888,3452
"TT_3453",0.105597851034849,-2.24811725796582,3453
"TT_3454",0.0978940570365062,-2.32386943571619,3454
"TT_3455",0.407113828502291,-0.898662455732032,3455
"TT_3456",0.147037678071188,-1.91706641163663,3456
"TT_3457",0.123486288914919,-2.09162515000921,3457
"TT_3458",0.299882101649584,-1.2043658760699,3458
"TT_3459",0.200855121175828,-1.6051714209872,3459
"TT_3460",0.112323782807888,-2.1863696604266,3460
"TT_3461",0.103149265153605,-2.27157816354643,3461
"TT_3462",0.101430163307894,-2.28838476354037,3462
"TT_3463",0.100092967373753,-2.3016558511355,3463
"TT_3464",0.0990162886200369,-2.31247091086585,3464
"TT_3465",0.0981255714489171,-2.32150727921329,3465
"TT_3466",0.0973724771708586,-2.32921168351341,3466
"TT_3467",0.096724277069995,-2.33589085249953,3467
"TT_3468",0.178709078891716,-1.72199605289344,3468
"TT_3469",0.168884481226884,-1.7785403408173,3469
"TT_3470",0.0952091922724577,-2.35167878436239,3470
"TT_3471",3.46088764608894,1.24152510127997,3471
"TT_3472",1.1047674167262,0.0996348302144165,3472
"TT_3473",0.539539537420677,-0.617039211666724,3473
"TT_3474",0.372939078558497,-0.986340200939237,3474
"TT_3475",1.48258305177263,0.393785871752391,3475
"TT_3476",0.369690400764996,-0.995089378307682,3476
"TT_3477",0.230514472781305,-1.46744162987749,3477
"TT_3478",1.41867104858562,0.349720552125124,3478
"TT_3479",0.790601279441466,-0.234961509803803,3479
"TT_3480",0.428088384615862,-0.848425598607965,3480
"TT_3481",0.237828853923688,-1.4362039651489,3481
"TT_3482",0.191554085062117,-1.65258508171406,3482
"TT_3483",0.24993308838432,-1.38656204340632,3483
"TT_3484",0.382775418588308,-0.960306836229279,3484
"TT_3485",0.187561019295,-1.67365105027456,3485
"TT_3486",0.633346218682956,-0.4567380574138,3486
"TT_3487",0.166766106118944,-1.79116301043131,3487
"TT_3488",0.167582350524986,-1.78628040360949,3488
"TT_3489",0.25052413927442,-1.38419999873102,3489
"TT_3490",0.171905810858159,-1.76080856345228,3490
"TT_3491",0.199996800862407,-1.60945390825,3491
"TT_3492",0.330972614774138,-1.10571964184912,3492
"TT_3493",0.317248335491891,-1.14807041907787,3493
"TT_3494",0.394842530853102,-0.929268249633568,3494
"TT_3495",0.371570206671465,-0.990017451060082,3495
"TT_3496",0.186341267265214,-1.68017551616075,3496
"TT_3497",0.113950550544555,-2.17199069184486,3497
"TT_3498",0.096834890905117,-2.33474790640898,3498
"TT_3499",0.0954321973531955,-2.34933925900652,3499
"TT_3500",0.0941696049570344,-2.36265781446701,3500
"TT_3501",0.0930268112532316,-2.37486753433183,3501
"TT_3502",0.0919872968243707,-2.38610478946271,3502
"TT_3503",0.0910374734387882,-2.39648406119936,3503
"TT_3504",0.0901660550529403,-2.4061022525334,3504
"TT_3505",0.0893635857633575,-2.41504199786246,3505
"TT_3506",0.089003530831684,-2.41907923777081,3506
"TT_3507",0.395194419864226,-0.928377432984865,3507
"TT_3508",0.231322211825966,-1.46394368397938,3508
"TT_3509",0.19940127164242,-1.6124360441306,3509
"TT_3510",0.18834468647716,-1.6694815561411,3510
"TT_3511",0.334497001766315,-1.09512736278343,3511
"TT_3512",0.153004660109347,-1.87728689982252,3512
"TT_3513",0.187991531430245,-1.67135836275057,3513
"TT_3514",0.33682339766935,-1.08819652851223,3514
"TT_3515",0.300588172220509,-1.20201414967455,3515
"TT_3516",0.215351208631995,-1.53548505509008,3516
"TT_3517",0.160858720141847,-1.82722881388595,3517
"TT_3518",0.111695355892714,-2.19198015038086,3518
"TT_3519",0.104856499205816,-2.25516253780593,3519
"TT_3520",0.100390679462538,-2.29868591007232,3520
"TT_3521",0.0972154726901215,-2.33082539612943,3521
"TT_3522",0.225465494585575,-1.48958814910662,3522
"TT_3523",0.312359621986221,-1.16360012037465,3523
"TT_3524",0.108745590996234,-2.21874415239858,3524
"TT_3525",0.609956438934936,-0.494367735946781,3525
"TT_3526",0.170049370938138,-1.77166646681165,3526
"TT_3527",0.224691260415442,-1.49302799500458,3527
"TT_3528",0.308307160148369,-1.17665871974613,3528
"TT_3529",0.149449454963953,-1.90079703720462,3529
"TT_3530",0.21993060577995,-1.51444321066069,3530
"TT_3531",0.118537669948243,-2.13252447906464,3531
"TT_3532",0.10739900566051,-2.23120435523226,3532
"TT_3533",0.103884564462561,-2.2644749533901,3533
"TT_3534",0.101437463473324,-2.28831279379785,3534
"TT_3535",0.139218733599464,-1.97170895968104,3535
"TT_3536",0.355270791821847,-1.03487498642174,3536
"TT_3537",0.138819409929399,-1.97458139969636,3537
"TT_3538",0.277282802255851,-1.28271734683448,3538
"TT_3539",0.138051139823519,-1.98013108404086,3539
"TT_3540",0.101375353541123,-2.28892527909397,3540
"TT_3541",0.0975813951109494,-2.32706842759735,3541
"TT_3542",0.0951106993094137,-2.35271380987673,3542
"TT_3543",0.0932586587359434,-2.37237836969184,3543
"TT_3544",0.0927969792690332,-2.37734119070002,3544
"TT_3545",0.0924335471085667,-2.38126530228074,3545
"TT_3546",0.0921030001778632,-2.38484776103034,3546
"TT_3547",0.091800468857394,-2.38813787398971,3547
"TT_3548",0.0915220228404503,-2.3911756488802,3548
"TT_3549",0.267419104225625,-1.31893817249226,3549
"TT_3550",0.216384728708644,-1.53069730423822,3550
"TT_3551",0.266432631590117,-1.32263385686341,3551
"TT_3552",0.182895507051373,-1.69884028894241,3552
"TT_3553",0.277040435756102,-1.28359180598962,3553
"TT_3554",0.125714149468777,-2.07374460433688,3554
"TT_3555",0.0928588575890845,-2.37667459897428,3555
"TT_3556",0.0898696996197877,-2.40939443970325,3556
"TT_3557",0.449687187606662,-0.799203076590534,3557
"TT_3558",0.35294799728455,-1.04143454937534,3558
"TT_3559",0.17638708226215,-1.73507436789728,3559
"TT_3560",0.142064953365227,-1.95147090789965,3560
"TT_3561",0.24619418921396,-1.40163466740325,3561
"TT_3562",0.211701439887694,-1.55257829931653,3562
"TT_3563",0.121031672901677,-2.11170300812045,3563
"TT_3564",0.282420587070754,-1.26435787562796,3564
"TT_3565",0.111701257855304,-2.19192731195603,3565
"TT_3566",0.24311880219414,-1.41420505719497,3566
"TT_3567",0.280860318095632,-1.26989782186554,3567
"TT_3568",0.134187444569866,-2.00851761642293,3568
"TT_3569",0.111359987579638,-2.19498719392945,3569
"TT_3570",0.101561026459024,-2.28709541527448,3570
"TT_3571",0.0976277506566011,-2.32659349547938,3571
"TT_3572",0.584889285658988,-0.536332704945102,3572
"TT_3573",0.248674439676334,-1.39161070918302,3573
"TT_3574",0.695684094823998,-0.362859608432616,3574
"TT_3575",0.416951388047904,-0.87478563940347,3575
"TT_3576",0.51256619254572,-0.668325420122746,3576
"TT_3577",0.245755986976298,-1.4034161581914,3577
"TT_3578",0.29023180734798,-1.23707533961755,3578
"TT_3579",0.139064826212029,-1.97281507894465,3579
"TT_3580",0.123347116527428,-2.09275281262838,3580
"TT_3581",0.369511366975461,-0.995573775939963,3581
"TT_3582",0.13473670754004,-2.00443271940173,3582
"TT_3583",0.961572104412208,-0.0391857251766715,3583
"TT_3584",0.488227999787159,-0.716972769560244,3584
"TT_3585",0.226488847845755,-1.48505957215531,3585
"TT_3586",0.268637328174239,-1.31439303145043,3586
"TT_3587",0.198639358196239,-1.61626436877698,3587
"TT_3588",0.40723959879136,-0.898353571933295,3588
"TT_3589",0.17570533111506,-1.73894694210336,3589
"TT_3590",0.117198844002874,-2.14388326534458,3590
"TT_3591",0.104492876178333,-2.25863638044326,3591
"TT_3592",0.209093145210838,-1.56497545543384,3592
"TT_3593",0.104244440331623,-2.26101674987763,3593
"TT_3594",0.0961972665563319,-2.34135433588951,3594
"TT_3595",0.0948047590117439,-2.35593567043534,3595
"TT_3596",0.0940498826799774,-2.3639299706577,3596
"TT_3597",0.0934292693097244,-2.3705506069322,3597
"TT_3598",0.0929059130440362,-2.37616798562884,3598
"TT_3599",0.0924555037796327,-2.38102779042091,3599
"TT_3600",0.0920613933356786,-2.38529960562525,3600
"TT_3601",0.0917117823845305,-2.38910441959272,3601
"TT_3602",0.0913980633175455,-2.39253098983246,3602
"TT_3603",0.0911138003115139,-2.39564600088146,3603
"TT_3604",0.0908540778733042,-2.39850059936519,3604
"TT_3605",0.193593935579951,-1.641992429114,3605
"TT_3606",0.300607652703588,-1.20194934389155,3606
"TT_3607",0.136827172308184,-1.98903666553381,3607
"TT_3608",0.172740644354996,-1.75596397493552,3608
"TT_3609",0.231139544475482,-1.46473366220998,3609
"TT_3610",0.101308927508561,-2.2895807422073,3610
"TT_3611",0.366043853343258,-1.00500213488061,3611
"TT_3612",0.34056689619701,-1.07714370808713,3612
"TT_3613",0.165847504461912,-1.79668656066091,3613
"TT_3614",0.135016647545674,-2.00235719299326,3614
"TT_3615",0.121658534814187,-2.10653705344513,3615
"TT_3616",0.114157165161013,-2.17017913827839,3616
"TT_3617",0.109336599861714,-2.21332408292843,3617
"TT_3618",0.105966974614923,-2.24462779365162,3618
"TT_3619",0.201745101822207,-1.60075025057931,3619
"TT_3620",0.434260974740765,-0.834109601317258,3620
"TT_3621",0.269925016446097,-1.30961107542054,3621
"TT_3622",0.130220580699314,-2.03852549181219,3622
"TT_3623",1.45088571110397,0.372174205192692,3623
"TT_3624",1.24301632248629,0.217540943967933,3624
"TT_3625",0.441837525865848,-0.816813053020472,3625
"TT_3626",0.284799991989317,-1.25596812757172,3626
"TT_3627",0.222530609274808,-1.50269061706328,3627
"TT_3628",0.311062161990265,-1.1677625089936,3628
"TT_3629",0.228918638896358,-1.47438862722006,3629
"TT_3630",0.151410122825482,-1.88776307875102,3630
"TT_3631",0.140326035100945,-1.96378674172681,3631
"TT_3632",0.678708661562731,-0.387563313363684,3632
"TT_3633",0.273913753645166,-1.29494198986219,3633
"TT_3634",0.134273144476866,-2.00787916211413,3634
"TT_3635",0.122344219027361,-2.10091673967962,3635
"TT_3636",0.116158684840246,-2.15279804993733,3636
"TT_3637",0.112192579960632,-2.18753842033855,3637
"TT_3638",0.109348987222288,-2.21321079370117,3638
"TT_3639",0.10716679194694,-2.23336885495049,3639
"TT_3640",0.105414775671573,-2.24985246606279,3640
"TT_3641",0.112449119771052,-2.18525442834376,3641
"TT_3642",0.239134486269583,-1.43072918125236,3642
"TT_3643",0.101664302392158,-2.28607904647234,3643
"TT_3644",0.100729918832479,-2.29531241482079,3644
"TT_3645",0.361387575917356,-1.01780427906475,3645
"TT_3646",0.141172763838982,-1.95777086318756,3646
"TT_3647",0.188433304028649,-1.66901115948653,3647
"TT_3648",0.109316327514947,-2.21350951238569,3648
"TT_3649",0.33745359502454,-1.08632727434661,3649
"TT_3650",0.311842274143078,-1.16525775058953,3650
"TT_3651",0.256955171732173,-1.35885363835913,3651
"TT_3652",0.273253564003196,-1.29735510899794,3652
"TT_3653",0.121544548501379,-2.10747442907047,3653
"TT_3654",0.202800868352445,-1.59553072545749,3654
"TT_3655",0.215550281963638,-1.5345610696774,3655
"TT_3656",0.184754019776407,-1.68872996146681,3656
"TT_3657",0.100439936852373,-2.2981953734029,3657
"TT_3658",0.48909864083187,-0.71519109035733,3658
"TT_3659",0.193969367009947,-1.64005503439723,3659
"TT_3660",0.249845960974084,-1.38691070712574,3660
"TT_3661",0.176493046270347,-1.73447380128662,3661
"TT_3662",0.104970045753983,-2.25408024805777,3662
"TT_3663",0.0924716391026634,-2.380853285772,3663
"TT_3664",0.304258521771506,-1.18987753839744,3664
"TT_3665",0.105424690671585,-2.24975841346257,3665
"TT_3666",0.0918252942722253,-2.38786748257449,3666
"TT_3667",0.0916272649850044,-2.3900263989171,3667
"TT_3668",0.0914369509344596,-2.39210560503776,3668
"TT_3669",0.0912538389822494,-2.39411021636615,3669
"TT_3670",0.0910774625062092,-2.39604489822949,3670
"TT_3671",0.0909073961133663,-2.39791391572512,3671
"TT_3672",0.0907432510698511,-2.39972117697894,3672
"TT_3673",0.0905846713379106,-2.40147027077832,3673
"TT_3674",0.0904313301262775,-2.40316449943294,3674
"TT_3675",0.0902829268715495,-2.40480690762534,3675
"TT_3676",0.0901391845977934,-2.40640030771359,3676
"TT_3677",0.375983516794225,-0.9782099748664,3677
"TT_3678",0.190726626951688,-1.65691414868864,3678
"TT_3679",0.118286953620201,-2.13464179624162,3679
"TT_3680",0.224215930575282,-1.49514571567087,3680
"TT_3681",0.115101012048779,-2.16194517051469,3681
"TT_3682",0.176997420471879,-1.7316201201197,3682
"TT_3683",0.210830909956679,-1.55669884139125,3683
"TT_3684",0.199054574576621,-1.61417624775206,3684
"TT_3685",0.236113759989207,-1.44344155624495,3685
"TT_3686",0.109505608895935,-2.2117795082435,3686
"TT_3687",0.0981520137580164,-2.32123784132275,3687
"TT_3688",0.0931317522072577,-2.37374009798734,3688
"TT_3689",0.0902763751171898,-2.4048794793986,3689
"TT_3690",0.0885014181116192,-2.42473670323653,3690
"TT_3691",0.0884050812131103,-2.42582583120412,3691
"TT_3692",0.0883108850817892,-2.42689190511037,3692
"TT_3693",0.0882187429127114,-2.42793583386604,3693
"TT_3694",0.0881285727701389,-2.42895847659901,3694
"TT_3695",0.0880402972439418,-2.42996064609216,3695
"TT_3696",0.288857075444222,-1.24182326183513,3696
"TT_3697",0.172353673211862,-1.75820667373194,3697
"TT_3698",0.104741432368246,-2.25626051475891,3698
"TT_3699",0.0886251913846629,-2.42333913464374,3699
"TT_3700",0.0876249085837925,-2.4346899768942,3700
"TT_3701",0.087546591885996,-2.43558414863795,3701
"TT_3702",0.234545197984105,-1.45010696773166,3702
"TT_3703",0.136565834500254,-1.99094847659717,3703
"TT_3704",0.0953254554326665,-2.35045839556656,3704
"TT_3705",0.0872473904172835,-2.43900762760439,3705
"TT_3706",1.32139574380058,0.27868855963115,3706
"TT_3707",1.01855308220302,0.0183830733462786,3707
"TT_3708",0.376863263217008,-0.975872854361718,3708
"TT_3709",0.264351083331788,-1.33047719821266,3709
"TT_3710",0.214574122271771,-1.53910004192905,3710
"TT_3711",0.24311951099118,-1.41420214176432,3711
"TT_3712",0.168221132026072,-1.78247590303242,3712
"TT_3713",0.155551529085742,-1.86077822549882,3713
"TT_3714",0.146209052458025,-1.92271781526577,3714
"TT_3715",0.139035095682273,-1.97302889079808,3715
"TT_3716",0.133352585549955,-2.01475863934107,3716
"TT_3717",0.128739430282197,-2.04996483770382,3717
"TT_3718",0.124918877343705,-2.08009073360968,3718
"TT_3719",0.121701958342505,-2.10618018756097,3719
"TT_3720",0.118955269349233,-2.12900774435571,3720
"TT_3721",0.280601425143723,-1.27082003241105,3721
"TT_3722",0.182552461966561,-1.70071768443864,3722
"TT_3723",0.112684911229936,-2.18315975128361,3723
"TT_3724",0.111064347186982,-2.19764554124625,3724
"TT_3725",0.352139352362252,-1.04372829433402,3725
"TT_3726",0.153374876353588,-1.87487018212196,3726
"TT_3727",0.638578073875435,-0.448511333967641,3727
